Evaporator Inlet Water Temperature,Evaporator Outlet Water Temperature,Evaporator Flow rate,Condensor Refrigerant Pressure,Condensor Inlet Water Temperature,Condensor Outlet Water Temperature,Condensor Flow Rate,Motor KW
10.0,5.2,271.5,120.7,26.8,30.6,417.3,232.0
10.0,5.2,271.3,120.7,26.8,30.6,414.6,232.7
10.0,5.2,272.9,120.7,26.8,30.7,415.8,233.2
10.0,5.3,271.8,121.4,26.8,30.7,418.2,233.0
10.0,5.2,271.9,120.7,26.7,30.6,416.2,232.7
10.0,5.2,272.2,120.7,26.8,30.6,416.8,232.4
10.0,5.2,271.8,120.7,26.7,30.6,417.4,232.5
10.1,5.3,272.2,121.4,26.8,30.7,411.5,231.9
10.0,5.2,271.3,120.7,26.7,30.7,417.2,231.2
10.0,5.2,270.7,120.7,26.8,30.7,417.7,231.0
10.0,5.2,270.9,120.7,26.7,30.6,418.7,230.3
10.0,5.2,271.1,120.7,26.6,30.6,417.7,230.1
10.0,5.2,271.8,120.7,26.7,30.6,415.6,230.3
10.0,5.2,271.7,120.7,26.6,30.6,417.3,230.4
10.0,5.2,269.5,120.7,26.6,30.5,417.9,230.4
10.0,5.2,271.6,120.7,26.6,30.6,418.2,231.0
10.0,5.2,271.4,120.7,26.7,30.6,416.1,231.4
10.0,5.2,270.1,120.7,26.6,30.5,415.7,231.4
10.0,5.2,271.7,120.7,26.6,30.6,417.0,231.7
10.0,5.2,272.4,120.7,26.6,30.5,417.3,231.3
10.0,5.2,271.2,120.7,26.6,30.5,415.4,231.1
10.0,5.2,271.8,120.7,26.6,30.5,417.8,230.6
10.0,5.2,270.4,120.7,26.6,30.5,415.1,230.2
10.0,5.2,271.1,120.7,26.6,30.5,416.8,229.9
10.0,5.2,271.3,120.7,26.6,30.5,418.2,230.2
10.0,5.2,270.8,120.7,26.6,30.5,417.1,230.1
10.0,5.2,271.4,120.0,26.6,30.5,416.7,230.3
10.0,5.2,270.9,120.0,26.6,30.5,417.1,231.0
10.0,5.2,270.9,120.7,26.6,30.5,416.3,231.5
10.0,5.2,271.5,120.7,26.6,30.5,416.9,231.6
10.0,5.2,271.5,120.0,26.6,30.5,418.8,231.7
10.0,5.2,270.6,120.0,26.5,30.4,417.6,231.7
10.0,5.2,271.6,120.0,26.5,30.5,417.1,231.5
10.0,5.2,271.7,120.0,26.5,30.4,413.0,231.4
10.0,5.2,271.0,120.0,26.6,30.5,415.0,231.5
10.0,5.2,271.6,120.0,26.6,30.5,416.5,230.8
10.0,5.2,271.5,120.0,26.5,30.4,415.1,230.9
10.0,5.2,271.5,120.0,26.5,30.5,415.2,230.5
10.0,5.2,271.2,120.0,26.5,30.4,418.3,230.7
10.0,5.2,270.8,120.0,26.5,30.5,418.9,231.2
10.0,5.2,271.9,120.0,26.6,30.5,416.9,231.1
10.0,5.2,271.4,120.0,26.5,30.4,417.3,231.4
10.0,5.2,271.6,120.0,26.5,30.4,417.3,231.1
10.0,5.2,270.6,120.0,26.5,30.4,415.9,231.0
10.0,5.2,271.8,120.0,26.5,30.4,419.3,230.6
10.0,5.2,271.0,120.0,26.5,30.5,417.8,230.6
10.0,5.2,271.9,120.0,26.5,30.4,416.6,230.8
10.0,5.2,271.1,120.0,26.5,30.4,419.2,230.9
10.0,5.2,271.4,120.0,26.5,30.4,417.5,230.8
10.0,5.2,271.1,120.0,26.5,30.4,415.6,231.3
10.0,5.2,272.1,120.0,26.5,30.4,417.1,232.2
10.0,5.2,271.6,120.0,26.5,30.5,415.9,231.9
10.0,5.2,270.8,120.0,26.5,30.4,415.0,231.7
10.1,5.2,270.3,120.0,26.5,30.4,417.6,231.3
10.0,5.2,271.0,120.0,26.6,30.5,418.5,231.2
10.0,5.2,270.2,120.0,26.5,30.4,417.4,231.3
10.0,5.2,271.1,120.0,26.5,30.4,413.0,231.4
10.0,5.2,270.7,120.0,26.5,30.4,418.3,231.6
10.0,5.2,272.0,120.0,26.5,30.4,415.4,232.1
10.0,5.2,272.2,120.0,26.5,30.4,414.9,232.3
10.0,5.2,272.0,120.0,26.5,30.4,418.9,232.7
10.0,5.2,271.3,120.0,26.5,30.4,418.1,233.0
10.0,5.2,272.3,120.0,26.5,30.4,418.5,232.9
10.0,5.2,271.9,120.0,26.6,30.4,416.0,232.4
10.0,5.2,271.6,120.0,26.6,30.5,416.1,232.3
10.0,5.2,271.5,120.0,26.6,30.4,416.8,232.1
10.1,5.2,271.1,120.0,26.5,30.4,416.4,231.6
10.1,5.2,271.7,120.0,26.5,30.4,417.4,231.2
10.0,5.2,271.9,120.0,26.5,30.5,416.2,231.0
10.0,5.2,270.7,120.0,26.5,30.4,417.5,231.0
10.0,5.2,271.1,120.0,26.5,30.4,416.1,231.0
10.0,5.2,271.8,120.0,26.5,30.4,418.6,231.7
10.0,5.2,271.7,120.0,26.5,30.4,416.9,232.1
10.1,5.2,271.2,120.0,26.5,30.4,416.8,232.5
10.0,5.2,271.6,120.0,26.5,30.4,417.6,232.7
10.0,5.3,271.2,120.0,26.5,30.4,417.0,232.6
10.0,5.2,271.3,120.0,26.5,30.4,415.8,232.4
10.0,5.2,271.0,120.0,26.5,30.4,415.8,232.2
10.1,5.2,272.0,120.0,26.5,30.4,417.9,232.3
10.0,5.2,271.8,120.0,26.5,30.4,416.4,232.4
10.0,5.2,271.6,120.0,26.5,30.4,416.4,232.6
10.1,5.3,271.1,120.0,26.6,30.4,418.0,232.0
10.0,5.2,271.4,120.0,26.5,30.5,416.0,232.1
10.0,5.2,272.0,120.0,26.5,30.4,412.0,232.4
10.0,5.2,271.1,120.0,26.5,30.4,417.0,232.7
10.1,5.2,272.0,120.0,26.5,30.4,418.5,232.9
10.1,5.3,271.6,120.0,26.5,30.4,415.6,232.8
10.0,5.2,272.7,120.0,26.5,30.4,418.3,232.9
10.0,5.2,270.6,120.0,26.6,30.4,416.4,233.3
10.1,5.3,271.7,120.0,26.5,30.4,416.8,233.3
10.0,5.2,271.5,120.0,26.5,30.4,416.8,232.5
10.0,5.2,271.9,120.0,26.5,30.4,417.2,232.7
10.1,5.3,271.8,120.0,26.5,30.4,417.2,232.4
10.1,5.3,270.5,120.0,26.5,30.5,417.4,231.9
10.0,5.2,271.7,120.0,26.6,30.4,416.1,231.7
10.0,5.2,271.5,120.0,26.6,30.5,417.8,231.6
10.0,5.2,271.0,120.0,26.5,30.5,417.5,232.1
10.1,5.3,270.5,120.0,26.6,30.5,415.4,232.0
10.1,5.3,271.7,120.0,26.6,30.5,417.3,232.1
10.0,5.2,270.9,120.7,26.5,30.4,416.0,232.3
10.0,5.2,271.8,120.7,26.6,30.5,418.4,232.5
10.1,5.3,271.7,120.0,26.6,30.5,418.3,232.6
10.0,5.2,272.0,120.0,26.6,30.5,417.3,233.1
10.0,5.2,271.2,120.7,26.5,30.5,416.9,233.3
10.1,5.3,271.2,120.0,26.5,30.5,417.2,233.5
10.0,5.2,272.6,120.7,26.6,30.5,416.9,233.2
10.0,5.2,270.8,120.7,26.6,30.5,416.7,233.2
10.0,5.2,270.8,120.7,26.6,30.5,416.0,233.0
10.0,5.2,271.4,120.7,26.6,30.5,416.7,233.1
10.0,5.2,270.9,120.7,26.6,30.5,410.9,232.8
10.1,5.3,271.4,120.7,26.6,30.5,409.6,232.8
10.0,5.2,271.3,120.7,26.6,30.6,416.5,233.0
10.0,5.2,272.0,120.7,26.6,30.6,417.2,233.3
10.1,5.3,271.4,120.7,26.6,30.5,416.5,233.7
10.1,5.3,272.1,120.7,26.6,30.5,417.8,233.7
10.1,5.3,271.5,120.7,26.7,30.6,417.7,237.0
10.1,5.2,272.2,121.4,26.6,30.6,416.8,237.3
10.2,5.3,272.2,121.4,26.7,30.6,416.5,237.3
10.1,5.2,272.2,121.4,26.6,30.6,413.9,238.5
10.2,5.3,272.2,121.4,26.7,30.6,417.0,237.7
10.1,5.2,272.5,121.4,26.6,30.6,417.3,237.4
10.1,5.2,271.8,121.4,26.6,30.6,418.1,236.6
10.1,5.2,271.7,121.4,26.7,30.6,417.6,236.1
10.1,5.2,272.0,121.4,26.7,30.6,417.7,236.2
10.2,5.2,271.8,121.4,26.7,30.6,419.9,236.0
10.1,5.2,271.4,121.4,26.7,30.6,416.7,235.9
10.1,5.2,271.0,121.4,26.8,30.7,418.6,235.8
10.1,5.2,272.3,121.4,26.7,30.7,417.6,236.1
10.1,5.2,272.2,121.4,26.8,30.7,418.3,236.2
10.2,5.3,272.2,121.4,26.7,30.7,417.3,235.8
10.1,5.2,270.9,121.4,26.7,30.7,415.9,236.0
10.1,5.2,271.5,121.4,26.8,30.7,416.5,236.0
10.1,5.2,271.1,121.4,26.8,30.7,419.9,236.2
10.2,5.3,272.2,121.4,26.8,30.7,415.1,236.4
10.2,5.3,271.2,121.4,26.8,30.7,414.8,236.1
10.1,5.2,270.1,121.4,26.8,30.7,417.4,235.9
10.2,5.2,271.6,122.0,26.8,30.8,412.4,235.9
10.1,5.2,270.8,122.0,26.8,30.7,416.5,235.7
10.1,5.2,271.7,121.4,26.8,30.7,415.3,235.6
10.1,5.2,271.5,122.0,26.8,30.7,416.0,236.4
10.1,5.2,271.5,121.4,26.8,30.7,417.1,236.7
10.2,5.2,270.1,122.0,26.9,30.7,416.7,237.3
10.1,5.3,271.8,122.0,26.8,30.7,415.5,237.2
10.1,5.2,272.1,122.0,26.8,30.8,418.6,237.3
10.1,5.2,270.8,122.0,26.9,30.8,415.9,237.4
10.2,5.3,271.9,122.0,26.9,30.8,416.6,237.6
10.2,5.3,271.5,122.0,26.9,30.9,417.7,237.5
10.2,5.3,272.5,122.0,26.9,30.8,417.2,237.7
10.2,5.3,271.1,122.0,26.9,30.9,414.7,237.8
10.2,5.3,272.5,122.0,26.9,30.9,415.8,237.9
10.2,5.3,271.5,122.0,26.9,30.9,417.0,237.7
10.2,5.3,271.8,122.0,26.9,30.9,416.8,237.1
10.2,5.3,272.0,122.0,26.9,30.9,416.7,240.8
10.1,5.2,272.4,122.7,26.9,30.9,417.3,240.5
10.2,5.2,272.0,122.7,26.9,30.9,417.2,240.4
10.2,5.2,272.2,122.7,26.9,30.9,416.0,240.0
10.2,5.2,271.5,122.7,26.9,30.9,417.8,240.0
10.1,5.2,271.8,122.0,26.9,30.9,416.8,240.1
10.1,5.2,271.2,122.7,26.9,31.0,419.2,240.0
10.2,5.2,272.1,122.7,26.9,30.9,415.9,240.3
10.2,5.2,271.8,122.7,26.9,31.0,416.7,240.8
10.2,5.2,271.4,122.7,26.9,30.9,412.6,241.0
10.2,5.2,271.7,122.7,26.9,31.0,417.4,240.7
10.2,5.2,271.5,122.7,26.9,30.9,417.5,240.4
10.1,5.2,270.7,122.7,26.9,31.0,416.6,240.3
10.1,5.2,271.5,122.7,26.9,30.9,416.1,240.7
10.2,5.2,271.1,122.7,26.9,31.0,416.4,240.5
10.1,5.2,272.7,122.7,26.9,30.9,418.1,240.9
10.2,5.2,271.8,122.0,26.9,31.0,417.0,240.6
10.1,5.2,270.7,122.7,27.0,31.0,416.1,240.4
10.2,5.2,271.2,122.7,27.0,31.0,415.1,240.8
10.2,5.2,271.6,122.7,27.0,31.0,414.4,239.6
10.1,5.2,270.6,122.7,26.9,31.0,416.1,239.4
10.1,5.2,272.0,122.7,27.0,31.0,419.5,239.5
10.2,5.2,272.1,122.7,27.0,30.9,418.1,239.5
10.1,5.2,271.9,122.7,26.9,30.9,418.6,239.2
10.2,5.2,271.2,122.7,27.0,31.0,414.4,239.3
10.2,5.2,271.1,122.7,27.0,31.0,415.9,239.7
10.2,5.2,271.1,122.7,26.9,31.0,418.1,239.9
10.2,5.2,271.2,122.7,27.0,31.0,416.2,241.4
10.2,5.2,272.1,122.7,27.0,31.0,410.2,240.5
10.2,5.2,271.0,122.7,27.0,31.0,416.8,240.2
10.1,5.2,272.0,122.7,26.9,31.0,416.7,240.5
10.2,5.2,272.2,122.7,27.0,31.0,416.6,240.2
10.2,5.2,270.8,122.7,26.9,31.0,416.3,240.0
10.1,5.2,271.3,122.7,27.0,31.0,417.5,239.9
10.2,5.2,270.5,122.7,27.0,31.0,414.9,240.3
10.2,5.2,272.1,122.7,26.9,31.0,416.3,240.5
10.2,5.2,271.2,122.7,27.0,31.0,417.3,240.5
10.2,5.2,272.0,122.7,26.9,31.0,418.5,240.8
10.1,5.2,270.9,122.7,27.0,31.0,418.9,240.3
10.1,5.2,271.4,122.7,27.0,31.0,417.4,240.8
10.2,5.2,271.1,122.7,27.0,31.0,418.7,240.3
10.0,5.2,271.5,122.7,27.0,31.0,416.9,241.2
10.1,5.2,271.9,122.7,27.0,31.0,417.9,241.1
10.2,5.2,271.4,122.7,27.0,31.0,417.7,240.8
10.1,5.2,271.6,122.7,27.0,31.0,417.3,241.6
10.2,5.2,272.0,122.7,27.0,31.0,417.4,241.7
10.2,5.2,271.2,122.7,27.0,31.0,417.5,241.6
10.1,5.2,272.2,122.7,27.0,31.0,415.6,241.5
10.1,5.2,271.3,122.7,27.0,31.0,417.5,241.4
10.2,5.2,271.8,122.7,27.0,31.0,418.3,241.3
10.2,5.2,271.5,122.7,27.0,31.0,415.9,241.7
10.2,5.3,271.6,122.7,27.0,31.0,412.2,241.0
10.2,5.2,271.7,122.7,27.0,31.1,417.4,241.3
10.2,5.2,271.9,122.7,27.0,31.0,416.5,240.7
10.1,5.2,271.4,122.7,27.0,31.0,417.4,241.1
10.2,5.2,271.3,122.7,27.0,31.1,416.1,242.1
10.2,5.2,271.6,123.4,27.0,31.1,418.0,242.0
10.1,5.2,271.5,123.4,27.0,31.0,418.5,242.3
10.2,5.2,272.0,122.7,26.9,31.0,417.2,242.4
10.1,5.2,271.4,122.7,27.0,31.0,417.3,242.3
10.1,5.2,272.1,122.7,27.0,31.0,416.8,242.0
10.1,5.2,271.2,122.7,27.0,31.0,418.1,241.6
10.1,5.2,271.3,122.7,27.0,31.1,415.6,243.4
10.2,5.2,271.3,123.4,27.0,31.0,418.2,242.8
10.2,5.2,271.6,123.4,27.0,31.1,417.6,242.5
10.1,5.2,271.8,122.7,27.0,31.0,416.2,242.9
10.2,5.1,270.8,122.7,27.0,31.1,417.9,242.9
10.1,5.1,270.9,123.4,27.0,31.1,418.3,243.2
10.2,5.2,271.6,122.7,26.9,31.1,417.9,243.4
10.2,5.2,271.8,123.4,26.9,31.0,416.8,244.8
10.1,5.1,272.1,123.4,27.0,31.1,415.2,244.9
10.2,5.2,272.3,123.4,26.9,31.0,416.8,244.4
10.1,5.1,271.5,123.4,26.9,31.1,416.3,244.6
10.1,5.1,271.5,123.4,26.9,31.1,417.4,244.8
10.1,5.1,271.8,123.4,27.0,31.1,417.2,245.0
10.2,5.1,271.5,123.4,27.0,31.1,418.4,245.1
10.2,5.2,271.5,123.4,27.0,31.1,417.1,244.4
10.2,5.2,271.3,123.4,27.0,31.1,417.3,244.4
10.2,5.2,271.2,123.4,26.9,31.1,416.2,244.6
10.2,5.1,272.4,123.4,26.9,31.1,414.0,245.5
10.2,5.2,271.3,123.4,27.0,31.1,417.0,245.5
10.2,5.2,272.0,123.4,26.9,31.1,416.4,245.4
10.2,5.2,271.9,123.4,26.9,31.1,415.3,246.5
10.2,5.2,272.0,123.4,27.0,31.1,416.6,246.6
10.2,5.2,271.9,123.4,27.0,31.1,415.6,249.7
10.2,5.1,271.3,123.4,27.0,31.1,417.7,248.7
10.2,5.1,273.0,123.4,27.0,31.1,416.9,248.3
10.2,5.1,272.2,123.4,27.0,31.1,417.2,248.2
10.2,5.1,270.7,123.4,27.0,31.1,417.0,249.5
10.2,5.1,271.8,124.1,27.0,31.1,418.2,249.4
10.2,5.1,272.9,123.4,27.0,31.2,417.9,249.3
10.2,5.1,271.1,123.4,27.0,31.1,416.6,249.1
10.2,5.1,272.0,124.1,27.0,31.2,416.5,248.9
10.2,5.1,271.8,124.1,27.0,31.1,416.8,248.6
10.2,5.1,271.4,124.1,27.0,31.2,416.9,248.5
10.2,5.1,272.0,124.1,27.0,31.1,417.7,248.0
10.2,5.1,271.1,124.1,27.0,31.1,415.9,248.1
10.2,5.1,270.7,124.1,27.0,31.1,414.9,247.9
10.2,5.1,271.6,124.1,27.0,31.1,416.1,249.5
10.2,5.1,270.5,124.1,27.0,31.1,418.0,249.0
10.2,5.1,271.1,124.1,27.0,31.1,415.4,249.1
10.2,5.1,271.4,124.1,27.0,31.1,417.6,248.8
10.2,5.1,271.7,124.1,27.0,31.2,416.4,249.1
10.2,5.1,271.5,124.1,27.0,31.2,417.8,248.5
10.1,5.1,271.2,124.1,27.0,31.2,416.5,248.2
10.2,5.1,271.3,124.1,27.0,31.2,416.8,247.9
10.1,5.1,271.0,124.1,27.0,31.2,417.2,247.6
10.2,5.1,271.6,124.1,27.0,31.1,418.0,248.1
10.2,5.1,271.4,124.1,27.0,31.2,413.1,248.2
10.2,5.1,271.3,124.1,27.0,31.2,416.4,248.4
10.2,5.1,272.6,124.1,27.0,31.2,417.3,248.5
10.2,5.1,271.2,124.1,27.0,31.2,418.9,248.4
10.2,5.1,271.4,124.1,27.0,31.2,415.7,248.7
10.2,5.1,272.1,124.1,27.0,31.2,415.6,249.2
10.3,5.2,271.2,124.1,27.0,31.2,418.7,249.9
10.3,5.2,271.2,124.1,27.1,31.2,417.3,250.1
10.3,5.2,271.5,124.1,27.0,31.2,417.0,249.9
10.3,5.2,271.9,124.8,27.0,31.3,414.0,250.0
10.2,5.2,271.1,124.8,27.1,31.2,420.5,249.9
10.2,5.2,271.1,124.1,27.0,31.3,416.4,249.6
10.3,5.2,271.6,124.8,27.1,31.3,417.0,249.8
10.2,5.2,271.4,124.8,27.1,31.3,418.1,249.2
10.2,5.1,270.4,124.8,27.1,31.4,418.6,249.5
10.3,5.1,271.1,124.8,27.0,31.3,416.1,249.6
10.2,5.1,272.9,124.8,27.1,31.3,417.6,249.9
10.2,5.2,271.1,124.8,27.1,31.4,416.0,249.8
10.3,5.2,271.6,124.8,27.1,31.4,415.3,249.5
10.2,5.1,271.5,124.8,27.1,31.3,417.2,249.2
10.2,5.1,271.4,124.8,27.1,31.4,415.3,249.7
10.2,5.2,271.1,124.8,27.1,31.4,419.8,249.6
10.3,5.2,271.9,124.8,27.1,31.3,415.3,249.3
10.3,5.2,270.9,124.8,27.1,31.3,415.5,249.2
10.3,5.2,271.9,124.8,27.1,31.4,418.0,249.0
10.3,5.2,271.3,124.8,27.1,31.4,416.1,251.5
10.3,5.1,270.5,124.8,27.1,31.4,416.9,252.1
10.3,5.1,271.7,125.5,27.1,31.4,417.8,252.1
10.3,5.1,271.5,124.8,27.1,31.4,415.4,251.7
10.2,5.1,271.7,125.5,27.1,31.4,418.3,252.5
10.3,5.1,271.2,125.5,27.1,31.5,417.1,252.5
10.3,5.2,271.7,125.5,27.1,31.4,416.4,252.4
10.3,5.1,271.8,125.5,27.1,31.5,417.8,252.2
10.3,5.1,271.7,125.5,27.1,31.5,417.8,252.3
10.3,5.1,271.8,125.5,27.1,31.5,418.6,252.9
10.3,5.2,270.8,125.5,27.1,31.5,419.2,252.4
10.3,5.1,271.0,125.5,27.1,31.5,415.9,252.6
10.3,5.1,271.5,125.5,27.1,31.5,418.0,252.8
10.3,5.2,272.0,125.5,27.1,31.5,416.5,252.9
10.3,5.1,271.8,125.5,27.1,31.5,417.4,252.6
10.3,5.1,271.7,125.5,27.1,31.5,417.3,253.0
10.3,5.2,272.5,125.5,27.1,31.5,416.6,252.8
10.3,5.1,271.2,125.5,27.0,31.5,418.0,252.5
10.3,5.1,271.1,125.5,27.1,31.5,416.7,252.3
10.2,5.1,272.2,125.5,27.1,31.5,417.9,251.5
10.3,5.2,271.7,125.5,27.1,31.5,417.2,251.4
10.3,5.1,271.3,125.5,27.0,31.5,413.8,251.9
10.3,5.2,271.6,125.5,27.1,31.5,413.9,252.2
10.3,5.2,271.2,125.5,27.1,31.5,412.3,252.1
10.3,5.2,270.7,125.5,27.1,31.5,416.0,252.0
10.4,5.2,271.5,125.5,27.1,31.5,416.0,251.5
10.3,5.2,271.0,125.5,27.1,31.6,416.4,251.7
10.3,5.2,271.2,125.5,27.1,31.6,416.9,251.4
10.3,5.2,271.4,126.2,27.1,31.6,416.1,250.9
10.3,5.1,271.4,125.5,27.1,31.5,414.8,251.3
10.3,5.2,271.6,125.5,27.1,31.6,416.4,250.4
10.3,5.1,271.0,125.5,27.1,31.5,417.1,250.5
10.3,5.2,271.5,125.5,27.1,31.6,419.1,250.1
10.3,5.2,270.7,125.5,27.1,31.5,419.5,250.0
10.3,5.2,270.8,125.5,27.1,31.6,419.4,250.4
10.3,5.2,272.1,125.5,27.1,31.5,416.7,250.5
10.3,5.2,271.5,125.5,27.1,31.5,417.8,250.4
10.3,5.2,271.3,125.5,27.1,31.5,417.3,250.3
10.3,5.2,271.0,125.5,27.1,31.5,417.0,250.5
10.3,5.2,270.8,125.5,27.0,31.5,416.8,250.3
10.3,5.2,271.6,125.5,27.1,31.5,415.5,250.1
10.3,5.2,272.1,125.5,27.1,31.5,416.1,250.3
10.3,5.2,271.0,125.5,27.0,31.5,417.7,250.6
10.3,5.2,271.0,125.5,27.0,31.5,416.6,250.5
10.3,5.2,270.9,125.5,27.0,31.5,416.4,250.8
10.3,5.2,271.7,125.5,26.9,31.5,416.2,250.4
10.3,5.2,271.1,125.5,26.9,31.5,415.7,250.2
10.3,5.2,271.5,125.5,26.9,31.5,417.1,250.0
10.3,5.2,271.3,125.5,27.0,31.5,417.7,249.3
10.3,5.2,270.9,125.5,27.0,31.6,417.3,248.9
10.3,5.2,270.5,125.5,26.9,31.5,413.3,249.1
10.3,5.2,271.2,125.5,26.9,31.5,408.7,248.5
10.3,5.2,270.8,125.5,26.9,31.5,418.6,248.5
10.3,5.2,270.3,125.5,26.9,31.5,419.4,248.7
10.3,5.2,271.0,125.5,26.9,31.5,416.3,248.4
10.2,5.2,270.6,125.5,26.9,31.5,416.0,248.4
10.3,5.2,270.2,125.5,26.9,31.5,417.1,248.4
10.3,5.2,271.4,125.5,26.9,31.5,418.7,249.5
10.3,5.2,271.4,125.5,26.9,31.5,416.1,249.3
10.3,5.2,271.4,125.5,26.8,31.5,416.1,248.4
10.3,5.2,271.1,125.5,26.9,31.5,417.6,248.6
10.3,5.2,271.1,125.5,26.9,31.5,417.6,248.8
10.3,5.2,271.1,125.5,26.9,31.5,416.7,249.1
10.3,5.2,271.1,125.5,26.9,31.5,417.0,248.9
10.3,5.2,270.9,125.5,26.9,31.5,415.5,249.1
10.3,5.2,271.0,125.5,26.9,31.5,418.6,252.4
10.3,5.2,271.1,125.5,26.9,31.4,417.6,252.1
10.3,5.1,270.3,125.5,26.9,31.5,416.8,252.1
10.3,5.1,270.7,125.5,26.9,31.5,415.3,250.9
10.3,5.1,271.3,125.5,26.9,31.5,417.2,251.2
10.3,5.2,271.9,125.5,26.9,31.5,415.5,251.0
10.3,5.1,271.3,125.5,26.9,31.5,417.5,250.9
10.3,5.2,271.1,125.5,26.9,31.5,416.7,250.9
10.3,5.2,270.5,125.5,26.9,31.5,412.4,251.2
10.2,5.1,271.0,125.5,26.9,31.5,412.7,250.9
10.3,5.2,271.5,125.5,26.9,31.5,419.1,250.7
10.3,5.1,270.7,125.5,26.9,31.5,416.4,250.5
10.3,5.2,270.9,125.5,26.9,31.5,416.6,250.1
10.3,5.2,271.3,125.5,26.9,31.5,417.2,250.0
10.3,5.2,270.7,125.5,26.8,31.5,418.0,249.2
10.3,5.2,271.5,124.8,26.8,31.5,416.5,249.7
10.3,5.2,270.9,125.5,26.8,31.5,418.9,249.7
10.3,5.2,271.3,124.8,26.8,31.5,417.4,249.2
10.3,5.1,270.9,124.8,26.8,31.4,417.1,249.1
10.3,5.2,270.7,124.8,26.7,31.4,416.6,249.5
10.3,5.2,271.1,124.8,26.7,31.4,415.8,249.3
10.3,5.2,271.4,124.8,26.7,31.4,416.6,248.9
10.3,5.2,270.2,124.8,26.7,31.4,416.2,248.9
10.3,5.2,271.5,124.8,26.6,31.4,415.2,249.3
10.4,5.3,271.9,124.8,26.7,31.4,416.8,248.8
10.3,5.2,270.6,124.8,26.7,31.4,416.7,248.1
10.3,5.2,270.5,124.8,26.6,31.4,417.9,248.2
10.3,5.2,270.4,124.8,26.5,31.4,416.5,248.1
10.3,5.2,270.2,124.8,26.5,31.4,416.4,247.8
10.3,5.2,270.9,124.8,26.4,31.4,417.0,247.5
10.3,5.2,271.2,124.8,26.5,31.4,411.2,247.2
10.3,5.2,272.2,124.8,26.4,31.4,412.1,247.3
10.3,5.2,271.3,124.8,26.4,31.4,417.5,247.3
10.3,5.2,270.4,124.1,26.4,31.4,418.2,247.2
10.3,5.2,271.7,124.1,26.4,31.3,417.3,247.1
10.3,5.2,270.8,124.1,26.4,31.3,417.1,247.4
10.3,5.2,271.2,124.1,26.3,31.3,415.0,247.5
10.3,5.2,271.0,124.8,26.3,31.3,416.6,247.3
10.3,5.2,271.4,124.1,26.4,31.4,419.2,248.1
10.3,5.2,270.8,124.1,26.4,31.3,416.4,247.8
10.3,5.2,271.4,124.1,26.4,31.3,417.4,248.0
10.3,5.2,270.9,124.8,26.4,31.3,417.9,248.2
10.3,5.2,271.5,124.1,26.4,31.3,415.2,248.1
10.3,5.2,271.4,124.1,26.4,31.3,419.5,247.8
10.3,5.2,271.2,124.1,26.4,31.3,417.1,247.8
10.3,5.2,270.9,124.1,26.4,31.3,418.6,248.2
10.3,5.2,271.4,124.1,26.4,31.3,416.0,247.5
10.2,5.2,270.8,124.1,26.3,31.2,415.1,247.3
10.3,5.2,271.6,124.1,26.3,31.3,418.9,247.4
10.3,5.2,270.4,124.1,26.4,31.3,417.7,246.7
10.3,5.2,271.1,124.1,26.4,31.2,416.2,247.0
10.3,5.2,270.6,124.1,26.3,31.2,419.4,246.8
10.3,5.2,271.4,124.1,26.4,31.3,418.1,246.9
10.3,5.2,269.9,124.8,26.3,31.3,418.6,247.0
10.3,5.2,270.0,124.1,26.3,31.2,417.4,247.3
10.3,5.2,271.4,124.1,26.3,31.3,416.7,248.1
10.3,5.2,271.7,124.1,26.3,31.2,417.0,248.2
10.3,5.2,271.9,124.1,26.3,31.2,412.8,249.6
10.3,5.2,270.8,124.8,26.3,31.3,416.7,250.0
10.3,5.2,272.0,124.1,26.3,31.3,418.6,249.1
10.3,5.2,272.1,124.8,26.4,31.3,417.4,248.8
10.3,5.2,271.1,124.1,26.3,31.3,417.0,249.8
10.3,5.2,271.5,124.8,26.3,31.3,416.7,249.9
10.3,5.3,271.6,124.8,26.3,31.3,420.1,248.8
10.3,5.2,271.8,124.8,26.3,31.3,417.1,248.9
10.3,5.2,271.3,124.1,26.3,31.3,417.4,248.7
10.3,5.2,271.5,124.1,26.3,31.3,415.5,248.8
10.3,5.2,271.3,124.1,26.3,31.3,418.2,249.3
10.3,5.2,270.7,124.8,26.3,31.3,418.1,251.1
10.3,5.2,271.3,124.8,26.3,31.4,416.5,251.6
10.3,5.2,271.1,124.8,26.3,31.4,417.6,251.4
10.3,5.2,272.2,124.8,26.3,31.2,415.5,252.2
10.3,5.2,272.0,124.8,26.3,31.3,418.3,251.5
10.3,5.2,271.6,124.8,26.3,31.3,417.2,252.1
10.3,5.2,271.5,124.8,26.1,31.4,416.8,252.1
10.3,5.2,271.6,124.8,26.1,31.3,415.6,252.1
10.3,5.2,271.4,124.8,26.2,31.3,415.9,251.6
10.3,5.2,271.6,124.8,26.1,31.3,418.9,251.3
10.3,5.2,272.1,124.8,26.1,31.3,415.9,251.3
10.3,5.2,271.6,124.8,26.1,31.3,416.3,251.9
10.3,5.2,272.0,124.8,26.1,31.3,418.1,251.8
10.4,5.2,272.0,124.8,26.1,31.3,412.2,251.7
10.4,5.2,271.4,124.8,26.2,31.4,412.2,251.5
10.4,5.2,269.8,124.8,26.3,31.4,418.1,251.5
